URL,URLLength,IsDomainIP,HasObfuscation,NoOfSubDomain,IsHTTPS,URLSimilarityIndex,NoOfEqualsInURL,NoOfQMarkInURL,SpacialCharRatioInURL,DomainLength,TLDLegitimateProb,CharContinuationRate,URLCharProb,TLDLength,NoOfiFrame,NoOfPopup,HasHiddenFields,NoOfSelfRedirect,HasExternalFormSubmit,HasSubmitButton,HasPasswordField,HasSocialNet,label
http://masoudshafaghi.com/business-humanrights/cccccc%20(2)/cccccc%20(2)/cccccc/,80,0,0,0,0,88.75,0,0,0.2,18,0.95,0.2278,0.925,3,0,0,0,0,0,0,0,0,0
https://jaypix-creative.com/-/mydhl/mydhl/,42,0,0,0,1,80.9524,0,0,0.2381,19,0.95,0.0488,1.0,3,0,0,0,0,0,0,0,0,0
https://www.identixweb.com,26,0,0,1,1,57.6923,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://project1a-7b9f0.web.app/,32,0,0,1,1,56.25,0,0,0.2188,23,0.5,0.0968,1.0,3,0,0,0,0,0,0,0,0,0
https://ritzy-forest-sugar.glitch.me/authonlineooverify.htm,59,0,0,1,1,91.5254,0,0,0.1525,28,0.5,0.0517,1.0,2,0,0,0,0,0,0,0,0,0
https://www.miomodo.de,22,0,0,1,1,72.7273,0,0,0.2273,14,0.88,0.1905,1.0,2,0,0,0,0,0,0,0,0,1
https://law-outlook-drive1-share.firebaseapp.com/,49,0,0,1,1,77.551,0,0,0.1837,40,0.95,0.0833,1.0,3,0,0,0,0,0,0,0,0,0
https://www.via.dk,18,0,0,1,1,50.0,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0,1
https://truistcheckclient.com/login.jsp.php,43,0,0,0,1,83.7209,0,0,0.1628,21,0.95,0.0476,1.0,3,0,0,0,0,0,0,0,0,0
https://www.monamijewelry.com,29,0,0,1,1,58.6207,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://fb-account-restrict-4f692.web.app,41,0,0,1,1,73.1707,0,0,0.1951,33,0.5,0.1,1.0,3,0,0,0,0,0,0,0,0,0
https://aol-102982.weeblysite.com/,34,0,0,1,1,55.8824,0,0,0.2059,25,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0,0
https://www.wom.my,18,0,0,1,1,66.6667,0,0,0.2778,10,0.5,0.2353,1.0,2,0,0,0,0,0,0,0,0,1
https://file-login-micro-drive-doc.web.app/,43,0,0,1,1,74.4186,0,0,0.2326,34,0.5,0.0714,1.0,3,0,0,0,0,0,0,0,0,0
https://ipfs.io/ipfs/qmnpqzsi6kqun7uxa5x8pda5cszg8tsx7b6zqseyezj51e,67,0,0,0,1,80.597,0,0,0.0896,7,0.5,0.0303,1.0,2,0,0,0,0,0,0,0,0,0
https://www.moevenpick-wein.de,30,0,0,1,1,66.6667,0,0,0.2,22,0.88,0.1379,1.0,2,0,0,0,0,0,0,0,0,1
https://www.xaverian.ac.uk,26,0,0,2,1,50.0,0,0,0.2308,18,0.9,0.16,1.0,2,0,0,0,0,0,0,0,0,1
https://www.latrobe.vic.gov.au,30,0,0,3,1,60.0,0,0,0.2333,22,0.88,0.1379,1.0,2,0,0,0,0,0,0,0,0,1
http://www.tokensetting.com,27,0,0,1,0,66.6667,0,0,0.1852,20,0.95,0.1923,1.0,3,0,0,0,0,0,0,0,0,0
https://rb.gy/r07rei,20,0,0,0,1,40.0,0,0,0.25,5,0.5,0.1053,1.0,2,0,0,0,0,0,0,0,0,0
https://www.everyparentpbc.org,30,0,0,1,1,63.3333,0,0,0.1667,22,0.9,0.1379,1.0,3,0,0,0,0,0,0,0,0,1
https://s.id/clientibnl,23,0,0,0,1,65.2174,0,0,0.2174,4,0.5,0.0909,1.0,2,0,0,0,0,0,0,0,0,0
https://www.primalpainter.com,29,0,0,1,1,72.4138,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://www.opanal.org,22,0,0,1,1,68.1818,0,0,0.2273,14,0.9,0.1905,1.0,3,0,0,0,0,0,0,0,0,1
http://www.bl4ck.dnsdynamic.com,31,0,0,2,0,61.2903,0,0,0.1935,24,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0,0
https://www.meophams.co.uk,26,0,0,2,1,76.9231,0,0,0.2308,18,0.9,0.16,1.0,2,0,0,0,0,0,0,0,0,1
https://biodegradabledelightfulsymbol.uniquefacade.repl.co/,59,0,0,2,1,91.5254,0,0,0.1186,50,0.8,0.0345,1.0,2,0,0,0,0,0,0,0,0,0
https://infojanetjoshua.com/royalcu/,36,0,0,0,1,72.2222,0,0,0.1667,19,0.95,0.0571,1.0,3,0,0,0,0,0,0,0,0,0
https://business-request-appeal-99611.firebaseapp.com/,54,0,0,1,1,81.4815,0,0,0.1667,45,0.95,0.1321,1.0,3,0,0,0,0,0,0,0,0,0
https://www.tokyopop.com,24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0,1
http://www.online-mommyhanamy.com,33,0,0,1,0,78.7879,0,0,0.1818,26,0.95,0.1562,1.0,3,0,0,0,0,0,0,0,0,0
https://www.turtleexpedition.com,32,0,0,1,1,65.625,0,0,0.1562,24,0.95,0.1613,1.0,3,0,0,0,0,0,0,0,0,1
https://www.cinechronicle.com,29,0,0,1,1,79.3103,0,0,0.1724,21,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://ipfs.io/ipfs/qmz8ayobmn76ovcgydgpjtr3ukb5tr58rzqbkcu2xokmmo#user@example.org,84,0,1,0,1,84.5238,0,0,0.1071,7,0.5,0.0361,0.9762,2,0,0,0,0,0,0,0,0,0
https://redemebremserese.firebaseapp.com/,41,0,0,1,1,82.9268,0,0,0.1463,32,0.95,0.075,1.0,3,0,0,0,0,0,0,0,0,0
https://www.discoverytours.com.my,33,0,0,2,1,75.7576,0,0,0.1818,25,0.5,0.125,1.0,2,0,0,0,0,0,0,0,0,1
https://www.vitalorganizer.com,30,0,0,1,1,60.0,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0,1
https://www.riblogger.com,25,0,0,1,1,60.0,0,0,0.2,17,0.95,0.2083,1.0,3,0,0,0,0,0,0,0,0,1
https://www.bostonska.net,25,0,0,1,1,72.0,0,0,0.2,17,0.85,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.vampfurniture.co.za,31,0,0,2,1,61.2903,0,0,0.1935,23,0.5,0.1333,1.0,2,0,0,0,0,0,0,0,0,1
https://login.kundbunsass.de/d1216c37295427cf47ecbb0bbecb30d1/anmeldung/tanherausforderung/requests/?event=031320190&token=7aa0f8587137aa1afb32b107220585bf,155,0,0,1,1,94.1935,2,1,0.0903,20,0.88,0.0519,1.0,2,0,0,0,0,0,0,0,0,0
https://www.zrobtosama.pl,25,0,0,1,1,72.0,0,0,0.2,17,0.5,0.1667,1.0,2,0,0,0,0,0,0,0,0,1
https://www.ecoenclose.com,26,0,0,1,1,76.9231,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://my-site-101493-100812.weeblysite.com/,45,0,0,1,1,71.1111,0,0,0.2,36,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0,0
https://www.ernestina.org,25,0,0,1,1,72.0,0,0,0.2,17,0.9,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.woodyguthrie.org,28,0,0,1,1,71.4286,0,0,0.1786,20,0.9,0.1852,1.0,3,0,0,0,0,0,0,0,0,1
https://www.thegoodscentscompany.com,36,0,0,1,1,86.1111,0,0,0.1389,28,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://www.airthings.com,25,0,0,1,1,64.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
http://www.adop.co,18,0,0,1,0,72.2222,0,0,0.2778,11,0.8,0.2353,1.0,2,0,0,0,0,0,0,0,0,0
https://www.cycracetomackinac.com,33,0,0,1,1,69.697,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0,1
https://www.cafamuseum.org,26,0,0,1,1,65.3846,0,0,0.1923,18,0.9,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://www.tel.com,19,0,0,1,1,52.6316,0,0,0.2632,11,0.95,0.2222,1.0,3,0,0,0,0,0,0,0,0,1
https://www.oregon-demographics.com,35,0,0,1,1,82.8571,0,0,0.1714,27,0.95,0.1176,1.0,3,0,0,0,0,0,0,0,0,1
https://fleek.ipfs.io/ipfs/bafybeigzedpz67x37yoigojl5mmacyacwtejkfzwn4ausyci36gjoguxnm/,87,0,0,1,1,94.2529,0,0,0.092,13,0.5,0.0465,1.0,2,0,0,0,0,0,0,0,0,0
http://espace-client-facture.com/,33,0,0,0,0,63.6364,0,0,0.2121,25,0.95,0.0625,1.0,3,0,0,0,0,0,0,0,0,0
https://www.modo10.it,21,0,0,1,1,57.1429,0,0,0.2381,13,0.5,0.2,1.0,2,0,0,0,0,0,0,0,0,1
https://www.graphiclibrary.org,30,0,0,1,1,76.6667,0,0,0.1667,22,0.9,0.1379,1.0,3,0,0,0,0,0,0,0,0,1
https://www.greyhound.com.mx,28,0,0,2,1,57.1429,0,0,0.2143,20,0.5,0.1481,1.0,2,0,0,0,0,0,0,0,0,1
https://www.66expresslanes.org,30,0,0,1,1,73.3333,0,0,0.1667,22,0.9,0.2069,1.0,3,0,0,0,0,0,0,0,0,1
https://www.lemoyne.org,23,0,0,1,1,56.5217,0,0,0.2174,15,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
http://www.08elec.purpledaily.com,33,0,0,2,0,63.6364,0,0,0.1818,26,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0,0
http://att-102246.square.site/,30,0,0,1,0,60.0,0,0,0.2333,22,0.35,0.1379,1.0,4,0,0,0,0,0,0,0,0,0
http://www.dde.de.drive-files-b.com,35,0,0,3,0,65.7143,0,0,0.2571,28,0.95,0.1471,1.0,3,0,0,0,0,0,0,0,0,0
https://www.metronews.com.pt,28,0,0,2,1,82.1429,0,0,0.2143,20,0.5,0.1481,1.0,2,0,0,0,0,0,0,0,0,1
http://esig.co.kr/way-board/file/?hash=%7bemail-codificado%7d,61,0,0,1,0,85.2459,1,1,0.2295,10,0.5,0.0333,0.9672,2,0,0,0,0,0,0,0,0,0
https://www.whitemountainart.com,32,0,0,1,1,78.125,0,0,0.1562,24,0.95,0.129,1.0,3,0,0,0,0,0,0,0,0,1
https://www.swissolympic.ch,27,0,0,1,1,81.4815,0,0,0.1852,19,0.5,0.1923,1.0,2,0,0,0,0,0,0,0,0,1
http://www.bbw918.com,21,0,0,1,0,57.1429,0,0,0.2381,14,0.95,0.25,1.0,3,0,0,0,0,0,0,0,0,0
https://www.aumanufacturing.com.au,34,0,0,2,1,73.5294,0,0,0.1765,26,0.88,0.1212,1.0,2,0,0,0,0,0,0,0,0,1
http://mail.deliverylifesupport.com/public/vu6eblwximeozscaqdsmrer2x2yxrkzg,75,0,0,1,0,89.3333,0,0,0.0933,28,0.95,0.0405,1.0,3,0,0,0,0,0,0,0,0,0
https://www.sararoylance.com,28,0,0,1,1,71.4286,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
https://www.storytellersunplugged.com,37,0,0,1,1,81.0811,0,0,0.1351,29,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
http://www.trusrtwallets.com,28,0,0,1,0,67.8571,0,0,0.1786,21,0.95,0.1852,1.0,3,0,0,0,0,0,0,0,0,0
https://www.prettyrealblog.com,30,0,0,1,1,70.0,0,0,0.1667,22,0.95,0.1724,1.0,3,0,0,0,0,0,0,0,0,1
http://entama-nasu.jp/wp-content/upgrade/mtc37-verft,52,0,0,0,0,75.0,0,0,0.1923,14,0.5,0.0392,1.0,2,0,0,0,0,0,0,0,0,0
https://ipfs.io/ipfs/bafkreihe7lumsu4yioatgwpep6y2luw2jenmrrmmhyuwlj5nwikhmavogy,80,0,0,0,1,90.0,0,0,0.075,7,0.5,0.0506,1.0,2,0,0,0,0,0,0,0,0,0
https://www.unitedsoybean.org,29,0,0,1,1,62.069,0,0,0.1724,21,0.9,0.1429,1.0,3,0,0,0,0,0,0,0,0,1
https://t.co/nbohoyqxbs,23,0,0,0,1,65.2174,0,0,0.2174,4,0.8,0.0909,1.0,2,0,0,0,0,0,0,0,0,0
https://www.caseme.com.br,25,0,0,2,1,72.0,0,0,0.24,17,0.5,0.1667,1.0,2,0,0,0,0,0,0,0,0,1
https://bafybeiacfgpk53mjw3zh5a4ahzgtwvh7as4wowbrd2anygi7l5fooxhdci.ipfs.cf-ipfs.com/office.html,96,0,0,2,1,90.625,0,0,0.0938,76,0.95,0.0421,1.0,3,0,0,0,0,0,0,0,0,0
https://www.musicbase.cz,24,0,0,1,1,58.3333,0,0,0.2083,16,0.5,0.1739,1.0,2,0,0,0,0,0,0,0,0,1
https://www.monsanto-tribunal.org,33,0,0,1,1,69.697,0,0,0.1818,25,0.9,0.125,1.0,3,0,0,0,0,0,0,0,0,1
https://www.brasilagosto.org,28,0,0,1,1,78.5714,0,0,0.1786,20,0.9,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
https://www.clb.go.jp,21,0,0,2,1,57.1429,0,0,0.2857,13,0.5,0.2,1.0,2,0,0,0,0,0,0,0,0,1
https://shortguesomeembeds.25610.repl.co/,41,0,0,2,1,70.7317,0,0,0.1707,32,0.8,0.075,1.0,2,0,0,0,0,0,0,0,0,0
https://www.theclassicbrunette.com,34,0,0,1,1,67.6471,0,0,0.1471,26,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
http://mlcrosoft.live/render-template/?campaign_scenario_user_id=wwvqm/il6ssv/pvfyou6cka6shupqxdefnuzaghpcvy=&status_id=caxdfylz/ihjhfduva2klympwey5/pkerl0jnmnxchg=,164,0,0,0,0,95.122,4,1,0.128,14,0.5,0.0245,1.0,4,0,0,0,0,0,0,0,0,0
https://srt-7ubk.web.app/,25,0,0,1,1,60.0,0,0,0.28,16,0.5,0.125,1.0,3,0,0,0,0,0,0,0,0,0
http://www.ja934f16e50e551bb7dff0f46bf21c4389.ws,48,0,0,1,0,77.0833,0,0,0.1042,41,0.5,0.1489,1.0,2,0,0,0,0,0,0,0,0,0
https://www.yata.hk,19,0,0,1,1,73.6842,0,0,0.2632,11,0.5,0.2222,1.0,2,0,0,0,0,0,0,0,0,1
https://tt-setingupload24.square.site/,38,0,0,1,1,68.4211,0,0,0.1842,29,0.35,0.0811,1.0,4,0,0,0,0,0,0,0,0,0
http://carnation-deadpan-september.glitch.me/nvawe.htm?entity=4892463,69,0,0,1,0,76.8116,1,1,0.1594,37,0.5,0.0294,1.0,2,0,0,0,0,0,0,0,0,0
https://www.parks.wa.gov,24,0,0,2,1,70.8333,0,0,0.25,16,0.99,0.1739,1.0,3,0,0,0,0,0,0,0,0,1
https://lotsi4f.github.io/dmp/index.html,40,0,0,1,1,77.5,0,0,0.2,17,0.5,0.0513,1.0,2,0,0,0,0,0,0,0,0,0
http://www.golianbooks.com,26,0,0,1,0,50.0,0,0,0.1923,19,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,0
https://www.craftpassion.com,28,0,0,1,1,75.0,0,0,0.1786,20,0.95,0.1852,1.0,3,0,0,0,0,0,0,0,0,1
http://auth-sso-biglobe-sso-mail-63e97b632e8c9.esup.edu.br/auth-api-webmail-1-sso-rui-index/login.html?resource_url=https:/auth.sso.biglobe.ne.jp/webmail=11758&session=1198,172,0,0,2,0,95.9302,3,1,0.1919,51,0.5,0.0585,1.0,2,0,0,0,0,0,0,0,0,0
http://www.skateafterschool.org/wp-admin/css/colors/zqr/0,57,0,0,1,0,78.9474,0,0,0.193,24,0.9,0.1071,1.0,3,0,0,0,0,0,0,0,0,0
http://www.dragon-666.np-ip.biz,31,0,0,2,0,70.9677,0,0,0.2581,24,0.5,0.2,1.0,3,0,0,0,0,0,0,0,0,0
http://www.jernieswritingcorner.com,35,0,0,1,0,80.0,0,0,0.1429,28,0.95,0.1176,1.0,3,0,0,0,0,0,0,0,0,0
https://www.aag.org,19,0,0,1,1,68.4211,0,0,0.2632,11,0.9,0.2778,1.0,3,0,0,0,0,0,0,0,0,1
https://equalaquarepositories.bge30neral666.repl.co/validar-identidad.html,74,0,0,2,1,87.8378,0,0,0.1216,43,0.8,0.0548,1.0,2,0,0,0,0,0,0,0,0,0
https://bancwebofi.bancpichiweb.repl.co/,40,0,0,2,1,87.5,0,0,0.175,31,0.8,0.0513,1.0,2,0,0,0,0,0,0,0,0,0
https://www.asteroidmission.org,31,0,0,1,1,70.9677,0,0,0.1613,23,0.9,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://celni-f7j.firebaseapp.com/,34,0,0,1,1,67.6471,0,0,0.2059,25,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0,0
https://www.omicsgroup.org,26,0,0,1,1,76.9231,0,0,0.1923,18,0.9,0.16,1.0,3,0,0,0,0,0,0,0,0,1
https://www.caravaggio.com,26,0,0,1,1,69.2308,0,0,0.1923,18,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,1
http://www.a0088485.xsph.ru,27,0,0,2,0,70.3704,0,0,0.2222,20,0.5,0.2308,1.0,2,0,0,0,0,0,0,0,0,0
https://www.hachettechildrens.co.uk,35,0,0,2,1,68.5714,0,0,0.1714,27,0.9,0.1471,1.0,2,0,0,0,0,0,0,0,0,1
http://bt-105953.weeblysite.com/,32,0,0,1,0,50.0,0,0,0.2188,24,0.95,0.0968,1.0,3,0,0,0,0,0,0,0,0,0
https://project-c5382.web.app/,30,0,0,1,1,53.3333,0,0,0.2333,21,0.5,0.1034,1.0,3,0,0,0,0,0,0,0,0,0
http://www.power.fburl.fun,26,0,0,2,0,73.0769,0,0,0.2308,19,0.5,0.16,1.0,3,0,0,0,0,0,0,0,0,0
https://www.forschungen-engi.ch,31,0,0,1,1,74.1935,0,0,0.1935,23,0.5,0.1333,1.0,2,0,0,0,0,0,0,0,0,1
https://www.cadnav.com,22,0,0,1,1,59.0909,0,0,0.2273,14,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0,1
http://www.kerjadigital.my.id,29,0,0,2,0,62.069,0,0,0.2069,22,0.5,0.1429,1.0,2,0,0,0,0,0,0,0,0,0
https://kkm.org.in/wp/privacy-policy,36,0,0,1,1,69.4444,0,0,0.2222,10,0.9,0.0857,1.0,2,0,0,0,0,0,0,0,0,0
https://sxl-nf7i-l.web.app/,27,0,0,1,1,59.2593,0,0,0.2963,18,0.5,0.1154,1.0,3,0,0,0,0,0,0,0,0,0
https://www.newlondon.org.uk,28,0,0,2,1,60.7143,0,0,0.2143,20,0.9,0.1481,1.0,2,0,0,0,0,0,0,0,0,1
https://anvservices.com/bitrix/admin/1lngjx/ali1/ali/login.php,62,0,0,0,1,93.5484,0,0,0.1774,15,0.95,0.0328,1.0,3,0,0,0,0,0,0,0,0,0
http://mysettingsrestrictions.duckdns.org/,42,0,0,1,0,83.3333,0,0,0.1429,34,0.9,0.0732,1.0,3,0,0,0,0,0,0,0,0,0
https://www.ertnews.gr,22,0,0,1,1,77.2727,0,0,0.2273,14,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0,1
http://www.a0439723.xsph.ru,27,0,0,2,0,59.2593,0,0,0.2222,20,0.5,0.1538,1.0,2,0,0,0,0,0,0,0,0,0
http://www.changeip.us,22,0,0,1,0,59.0909,0,0,0.2273,15,0.85,0.1905,1.0,2,0,0,0,0,0,0,0,0,0
https://www.ervastone.com,25,0,0,1,1,64.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.calumetinn.com,26,0,0,1,1,61.5385,0,0,0.1923,18,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,1
https://excitablechiefbuckets.sa344646.repl.co/,47,0,0,2,1,82.9787,0,0,0.1489,38,0.8,0.0652,1.0,2,0,0,0,0,0,0,0,0,0
https://www.tiemathletic.com,28,0,0,1,1,78.5714,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
http://www.tub.gotomental.com,29,0,0,2,0,62.069,0,0,0.2069,22,0.95,0.1429,1.0,3,0,0,0,0,0,0,0,0,0
https://www.balancingpieces.com,31,0,0,1,1,77.4194,0,0,0.1613,23,0.95,0.1333,1.0,3,0,0,0,0,0,0,0,0,1
https://hbinfographics.com/nism.rmc/ncnde.php,45,0,0,0,1,84.4444,0,0,0.1778,18,0.95,0.0455,1.0,3,0,0,0,0,0,0,0,0,0
https://www.joomsky.com,23,0,0,1,1,69.5652,0,0,0.2174,15,0.95,0.2273,1.0,3,0,0,0,0,0,0,0,0,1
https://www.explorewithed.co.uk,31,0,0,2,1,67.7419,0,0,0.1935,23,0.9,0.1333,1.0,2,0,0,0,0,0,0,0,0,1
https://www.clevelandseniors.com,32,0,0,1,1,71.875,0,0,0.1562,24,0.95,0.129,1.0,3,0,0,0,0,0,0,0,0,1
http://www.robertbeauford.net,29,0,0,1,0,72.4138,0,0,0.1724,22,0.85,0.1429,1.0,3,0,0,0,0,0,0,0,0,0
http://j6fjugixdkcabsi.sit-res-clit.co.ua/ita/ops.php,53,0,0,2,0,79.2453,0,0,0.2075,34,0.5,0.0385,1.0,2,0,0,0,0,0,0,0,0,0
http://mail.deliverylifesupport.com/public/mv22rb6lltpulaiyuki3dpgvnro6p3ik,75,0,0,1,0,92.0,0,0,0.0933,28,0.95,0.0676,1.0,3,0,0,0,0,0,0,0,0,0
https://www.skichild.com,24,0,0,1,1,70.8333,0,0,0.2083,16,0.95,0.1739,1.0,3,0,0,0,0,0,0,0,0,1
https://www.corelis.com,23,0,0,1,1,65.2174,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
https://hjqc-u2hh-k.web.app/,28,0,0,1,1,57.1429,0,0,0.2857,19,0.5,0.1481,1.0,3,0,0,0,0,0,0,0,0,0
https://www.thaitheparos.com,28,0,0,1,1,78.5714,0,0,0.1786,20,0.95,0.1481,1.0,3,0,0,0,0,0,0,0,0,1
https://www.blackandthemoon.com,31,0,0,1,1,74.1935,0,0,0.1613,23,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://inborntealexperiments.williansjesus.repl.co/,52,0,0,2,1,82.6923,0,0,0.1346,43,0.8,0.0588,1.0,2,0,0,0,0,0,0,0,0,0
https://bestdoggroomingequipment.com/cpround/cpwebmail/,55,0,0,0,1,87.2727,0,0,0.1273,28,0.95,0.0741,1.0,3,0,0,0,0,0,0,0,0,0
https://www.marketplacepromos.com,33,0,0,1,1,87.8788,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0,1
https://www.yanous.com,22,0,0,1,1,59.0909,0,0,0.2273,14,0.95,0.1905,1.0,3,0,0,0,0,0,0,0,0,1
https://onlineluizafacil.com/magalu-fatura/inicio/,50,0,0,0,1,80.0,0,0,0.16,20,0.95,0.0408,1.0,3,0,0,0,0,0,0,0,0,0
http://www.wpsapk.com,21,0,0,1,0,61.9048,0,0,0.2381,14,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,0
https://ipvanetconsulta.kpages.online/nova-pagina-30f3b4fe-3eb2-4522-a06d-c6995bedec53,86,0,0,1,1,95.3488,0,0,0.1395,29,0.35,0.0471,1.0,6,0,0,0,0,0,0,0,0,0
http://www.012997.com,21,0,0,1,0,52.381,0,0,0.2381,14,0.95,0.25,1.0,3,0,0,0,0,0,0,0,0,0
http://www.dailyindustryresearch.com,36,0,0,1,0,80.5556,0,0,0.1389,29,0.95,0.1143,1.0,3,0,0,0,0,0,0,0,0,0
https://ipfs.eth.aragon.network/ipfs/bafybeiby3jwvxj44lno5pu2qjn5ezh5mlm4fkoy4qkoqmuk3jycxwsk6mq/payment.html,109,0,0,2,1,93.578,0,0,0.0917,23,0.5,0.0278,1.0,7,0,0,0,0,0,0,0,0,0
https://www.fresnochaffeezoo.org,32,0,0,1,1,78.125,0,0,0.1562,24,0.9,0.2258,1.0,3,0,0,0,0,0,0,0,0,1
http://www.stearncormmunity.com,31,0,0,1,0,70.9677,0,0,0.1613,24,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,0
https://aol-104589.weeblysite.com/,34,0,0,1,1,50.0,0,0,0.2059,25,0.95,0.0909,1.0,3,0,0,0,0,0,0,0,0,0
https://www.wikilivres.ca,25,0,0,1,1,60.0,0,0,0.2,17,0.88,0.1667,1.0,2,0,0,0,0,0,0,0,0,1
https://www.sporcle.com,23,0,0,1,1,73.913,0,0,0.2174,15,0.95,0.1818,1.0,3,0,0,0,0,0,0,0,0,1
https://www.458bg.com,21,0,0,1,1,42.8571,0,0,0.2381,13,0.95,0.2,1.0,3,0,0,0,0,0,0,0,0,1
http://www.e.gp,15,0,0,1,0,73.3333,0,0,0.3333,8,0.5,0.2857,1.0,2,0,0,0,0,0,0,0,0,0
https://delivery-dhlswitzerland.web.app/,40,0,0,1,1,82.5,0,0,0.175,31,0.5,0.0769,1.0,3,0,0,0,0,0,0,0,0,0
https://www.goes.noaa.gov,25,0,0,2,1,76.0,0,0,0.24,17,0.99,0.2083,1.0,3,0,0,0,0,0,0,0,0,1
http://www.oregonfirearmstraining.net,37,0,0,1,0,83.7838,0,0,0.1351,30,0.85,0.1111,1.0,3,0,0,0,0,0,0,0,0,0
https://www.glowgirlfibers.com,30,0,0,1,1,73.3333,0,0,0.1667,22,0.95,0.1379,1.0,3,0,0,0,0,0,0,0,0,1
https://www.trudysprom.com,26,0,0,1,1,76.9231,0,0,0.1923,18,0.95,0.16,1.0,3,0,0,0,0,0,0,0,0,1
http://www.saicosncard.co.jp.boatprofessional.shop/jp.php?u=2,61,0,0,4,0,83.6066,1,1,0.1967,43,0.5,0.0833,1.0,4,0,0,0,0,0,0,0,0,0
https://www.regmurcia.com,25,0,0,1,1,60.0,0,0,0.2,17,0.95,0.1667,1.0,3,0,0,0,0,0,0,0,0,1
https://www.chinahistoryforum.com,33,0,0,1,1,78.7879,0,0,0.1515,25,0.95,0.125,1.0,3,0,0,0,0,0,0,0,0,1
https://mufflate.web.app/,25,0,0,1,1,68.0,0,0,0.24,16,0.5,0.1667,1.0,3,0,0,0,0,0,0,0,0,0
http://www.httpbin.api.binance.com,34,0,0,3,0,88.2353,0,0,0.2059,27,0.95,0.1515,1.0,3,0,0,0,0,0,0,0,0,0
http://bojangleshairdressing.co.uk/,35,0,0,1,0,74.2857,0,0,0.1714,27,0.9,0.0882,1.0,2,0,0,0,0,0,0,0,0,0
http://www.tennissport.website.org,34,0,0,2,0,88.2353,0,0,0.1765,27,0.9,0.1818,1.0,3,0,0,0,0,0,0,0,0,0
https://aolcom6.godaddysites.com/,33,0,0,1,1,72.7273,0,0,0.1818,24,0.95,0.0938,1.0,3,0,0,0,0,0,0,0,0,0
https://www.sbstransit.com.sg,29,0,0,2,1,58.6207,0,0,0.2069,21,0.5,0.1429,1.0,2,0,0,0,0,0,0,0,0,1
http://att-101543-1050insiteplus.square.site/,45,0,0,1,0,82.2222,0,0,0.1778,37,0.35,0.0682,1.0,4,0,0,0,0,0,0,0,0,0
https://www.advancecounselingcentre.com,39,0,0,1,1,71.7949,0,0,0.1282,31,0.95,0.1053,1.0,3,0,0,0,0,0,0,0,0,1
https://www.thehour.cn,22,0,0,1,1,59.0909,0,0,0.2273,14,0.5,0.1905,1.0,2,0,0,0,0,0,0,0,0,1
https://cf-ipfs.com/ipfs/qmy3erhqfvucb2oyu9rbq21tyvef2bbwkpyon9aerm9hby,71,0,0,0,1,87.3239,0,0,0.0986,11,0.95,0.0429,1.0,3,0,0,0,0,0,0,0,0,0
